0.833333,2.31296e-018,1,0,-0.809524,0,-0.809524,-3.7448e-018
0.833373,0.0188477,1.00001,-1.41948e-005,-0.809603,-1.41948e-005,-0.809603,-0.00339001
0.833491,0.0376846,1.00006,-5.66702e-005,-0.809841,-5.66702e-005,-0.809841,-0.0067745
0.833688,0.0564996,1.00013,-0.000127099,-0.810237,-0.000127099,-0.810237,-0.0101479
0.833962,0.0752819,1.00022,-0.000224932,-0.81079,-0.000224932,-0.81079,-0.0135045
0.834312,0.0940207,1.00035,-0.000349397,-0.811499,-0.000349397,-0.811499,-0.0168385
0.834738,0.112705,1.0005,-0.000499496,-0.812361,-0.000499496,-0.812361,-0.0201438
0.835237,0.131325,1.00067,-0.000673994,-0.813375,-0.000673994,-0.813375,-0.0234139
0.835807,0.149869,1.00087,-0.000871417,-0.814538,-0.000871417,-0.814538,-0.0266421
0.836446,0.168326,1.00109,-0.00109004,-0.815846,-0.00109004,-0.815846,-0.0298212
0.837152,0.186687,1.00133,-0.00132789,-0.817295,-0.00132789,-0.817295,-0.0329436
0.837921,0.204941,1.00158,-0.00158273,-0.818879,-0.00158273,-0.818879,-0.0360009
0.838751,0.223078,1.00185,-0.00185203,-0.820593,-0.00185203,-0.820593,-0.0389841
0.839637,0.241088,1.00213,-0.00213299,-0.822428,-0.00213299,-0.822428,-0.0418836
0.840577,0.25896,1.00242,-0.00242253,-0.824377,-0.00242253,-0.824377,-0.0446887
0.841566,0.276686,1.00272,-0.00271725,-0.826429,-0.00271725,-0.826429,-0.0473879
0.8426,0.294255,1.00301,-0.00301345,-0.82857,-0.00301345,-0.82857,-0.0499686
0.843674,0.311658,1.00331,-0.00330713,-0.830787,-0.00330713,-0.830787,-0.0524168
0.844783,0.328886,1.00359,-0.00359398,-0.833062,-0.00359398,-0.833062,-0.0547175
0.845923,0.34593,1.00387,-0.00386938,-0.835375,-0.00386938,-0.835375,-0.056854
0.847088,0.362781,1.00413,-0.00412843,-0.8377,-0.00412843,-0.8377,-0.058808
0.848273,0.379431,1.00437,-0.00436596,-0.84001,-0.00436596,-0.84001,-0.0605595
0.849472,0.395871,1.00458,-0.00457659,-0.842271,-0.00457659,-0.842271,-0.0620865
0.850679,0.412093,1.00475,-0.00475476,-0.844442,-0.00475476,-0.844442,-0.063365
0.851888,0.42809,1.00489,-0.00489478,-0.846478,-0.00489478,-0.846478,-0.0643687
0.853092,0.443853,1.00499,-0.00499099,-0.848322,-0.00499099,-0.848322,-0.065069
0.854286,0.459376,1.00504,-0.00503784,-0.849909,-0.00503784,-0.849909,-0.0654347
0.855461,0.474652,1.00503,-0.00503005,-0.851163,-0.00503005,-0.851163,-0.0654324
0.856613,0.489674,1.00496,-0.00496289,-0.851992,-0.00496289,-0.851992,-0.0650257
0.857732,0.504435,1.00483,-0.00483236,-0.85229,-0.00483236,-0.85229,-0.0641761
0.858813,0.518929,1.00464,-0.00463561,-0.85193,-0.00463561,-0.85193,-0.0628427
0.859848,0.533151,1.00437,-0.00437129,-0.850763,-0.00437129,-0.850763,-0.060983
0.86083,0.547095,1.00404,-0.0040401,-0.848613,-0.0040401,-0.848613,-0.0585532
0.861751,0.560756,1.00365,-0.00364535,-0.845274,-0.00364535,-0.845274,-0.0555096
0.862603,0.574129,1.00319,-0.00319367,-0.840499,-0.00319367,-0.840499,-0.05181
0.863379,0.58721,1.0027,-0.00269578,-0.834002,-0.00269578,-0.834002,-0.0474161
0.864071,0.599994,1.00217,-0.00216732,-0.825441,-0.00216732,-0.825441,-0.0422965
0.864671,0.612477,1.00163,-0.00162969,-0.814418,-0.00162969,-0.814418,-0.0364314
0.865171,0.624657,1.00111,-0.00111078,-0.800462,-0.00111078,-0.800462,-0.0298184
0.865564,0.636529,1.00065,-0.000645434,-0.783024,-0.000645434,-0.783024,-0.0224809
0.865842,0.648091,1.00028,-0.000275314,-0.761463,-0.000275314,-0.761463,-0.014479
0.865995,0.659341,1.00005,-4.77476e-005,-0.735032,-4.77476e-005,-0.735032,-0.00592419
0.866018,0.670277,1.00001,-1.28193e-005,-0.70287,-1.28193e-005,-0.70287,0.00300171
0.865901,0.680896,1.00022,-0.000217662,-0.663994,-0.000217662,-0.663994,0.0120219
0.865636,0.691197,1.0007,-0.000696397,-0.617289,-0.000696397,-0.617289,0.0207335
0.865217,0.701179,1.00145,-0.00145353,-0.561515,-0.00145353,-0.561515,0.0285688
0.864634,0.710842,1.00244,-0.00243778,-0.49532,-0.00243778,-0.49532,0.0347489
0.863881,0.720185,1.0035,-0.00350247,-0.417277,-0.00350247,-0.417277,0.0382296
0.862949,0.729208,1.00435,-0.00434745,-0.325947,-0.00434745,-0.325947,0.0376436
0.861831,0.737911,1.00444,-0.00443738,-0.219981,-0.00443738,-0.219981,0.0312432
0.86052,0.746295,1.00289,-0.00289111,-0.0982809,-0.00289111,-0.0982809,0.0168565
0.859007,0.754361,0.99834,0.00165997,0.0397812,0.00165997,0.0397812,-0.00812624
0.857287,0.76211,0.988759,0.0112412,0.194067,0.0112412,0.194067,-0.046707
0.855351,0.769544,0.971285,0.0287153,0.36331,0.0287153,0.36331,-0.10214
0.853193,0.776665,0.94206,0.0579404,0.544715,0.0579404,0.544715,-0.177654
0.850806,0.783475,0.896157,0.103843,0.733579,0.103843,0.733579,-0.276002
0.848182,0.789977,0.827679,0.172321,0.923051,0.172321,0.923051,-0.398825
0.845317,0.796174,0.730134,0.269866,1.10416,0.269866,1.10416,-0.545872
0.842203,0.802068,0.597175,0.402825,1.2663,0.402825,1.2663,-0.71421
0.838835,0.807665,0.423716,0.576284,1.39819,0.576284,1.39819,-0.89764
0.835206,0.812966,0.207302,0.792698,1.48947,0.792698,1.48947,-1.0866
0.831311,0.817977,-0.0505671,1.05057,1.53241,1.05057,1.53241,-1.26882
0.827145,0.822701,-0.343595,1.34359,1.52353,1.34359,1.52353,-1.43074
0.822701,0.827145,-0.660722,1.66072,1.46458,1.66072,1.46458,-1.55957
0.817977,0.831311,-0.987228,1.98723,1.36238,1.98723,1.36238,-1.6454
0.812966,0.835206,-1.30673,2.30673,1.22764,2.30673,1.22764,-1.6828
0.807665,0.838835,-1.60353,2.60353,1.07308,2.60353,1.07308,-1.67146
0.802068,0.842203,-1.86474,2.86474,0.911313,2.86474,0.911313,-1.61576
0.796174,0.845317,-2.08163,3.08163,0.753175,3.08163,0.753175,-1.52348
0.789977,0.848182,-2.25,3.25,0.60673,3.25,0.60673,-1.40423
0.783475,0.850806,-2.36979,3.36979,0.477017,3.36979,0.477017,-1.26785
0.776665,0.853193,-2.44414,3.44414,0.366347,3.44414,0.366347,-1.12328
0.769544,0.855351,-2.47827,3.47827,0.274915,3.47827,0.274915,-0.97787
0.76211,0.857287,-2.47845,3.47845,0.201486,3.47845,0.201486,-0.837173
0.754361,0.859007,-2.45116,3.45116,0.144009,3.45116,0.144009,-0.70498
0.746295,0.86052,-2.40257,3.40257,0.100093,3.40257,0.100093,-0.583587
0.737911,0.861831,-2.33816,3.33816,0.0673362,3.33816,0.0673362,-0.474109
0.729208,0.862949,-2.26262,3.26262,0.0435166,3.26262,0.0435166,-0.3768
0.720185,0.863881,-2.17979,3.17979,0.02669,3.17979,0.02669,-0.291322
0.710842,0.864634,-2.09274,3.09274,0.0152213,3.09274,0.0152213,-0.216969
0.701179,0.865217,-2.00387,3.00387,0.00777576,3.00387,0.00777576,-0.152831
0.691197,0.865636,-1.91498,2.91498,0.00328854,2.91498,0.00328854,-0.0979082
0.680896,0.865901,-1.8274,2.8274,0.000926842,2.8274,0.000926842,-0.0511913
0.670277,0.866018,-1.74209,2.74209,5.00115e-005,2.74209,5.00115e-005,-0.0117105
0.659341,0.865995,-1.65972,2.65972,0.000172775,2.65972,0.000172775,0.0214367
0.648091,0.865842,-1.58071,2.58071,0.000933078,2.58071,0.000933078,0.0490714
0.636529,0.865564,-1.50531,2.50531,0.00206508,2.50531,0.00206508,0.0719281
0.624657,0.865171,-1.43364,2.43364,0.0033771,2.43364,0.0033771,0.0906568
0.612477,0.864671,-1.36575,2.36575,0.00473398,2.36575,0.00473398,0.105827
0.599994,0.864071,-1.30158,2.30158,0.00604316,2.30158,0.00604316,0.117936
0.58721,0.863379,-1.24106,2.24106,0.00724389,2.24106,0.00724389,0.127413
0.574129,0.862603,-1.18406,2.18406,0.00829885,2.18406,0.00829885,0.13463
0.560756,0.861751,-1.13044,2.13044,0.00918781,2.13044,0.00918781,0.139908
0.547095,0.86083,-1.08006,2.08006,0.00990279,2.08006,0.00990279,0.143521
0.533151,0.859848,-1.03275,2.03275,0.0104444,2.03275,0.0104444,0.145708
0.518929,0.858813,-0.98835,1.98835,0.0108192,1.98835,0.0108192,0.146671
0.504435,0.857732,-0.946714,1.94671,0.0110376,1.94671,0.0110376,0.146585
0.489674,0.856613,-0.907686,1.90769,0.0111123,1.90769,0.0111123,0.145598
0.474652,0.855461,-0.871122,1.87112,0.0110576,1.87112,0.0110576,0.143841
0.459376,0.854286,-0.836883,1.83688,0.0108881,1.83688,0.0108881,0.141422
0.443853,0.853092,-0.804839,1.80484,0.0106185,1.80484,0.0106185,0.138437
0.42809,0.851888,-0.774868,1.77487,0.0102632,1.77487,0.0102632,0.134966
0.412093,0.850679,-0.746854,1.74685,0.00983592,1.74685,0.00983592,0.13108
0.395871,0.849472,-0.720691,1.72069,0.00934961,1.72069,0.00934961,0.126838
0.379431,0.848273,-0.69628,1.69628,0.00881643,1.69628,0.00881643,0.122291
0.362781,0.847088,-0.673528,1.67353,0.00824762,1.67353,0.00824762,0.117485
0.34593,0.845923,-0.652351,1.65235,0.00765354,1.65235,0.00765354,0.112456
0.328886,0.844783,-0.632671,1.63267,0.00704363,1.63267,0.00704363,0.107238
0.311658,0.843674,-0.614415,1.61441,0.00642654,1.61441,0.00642654,0.101858
0.294255,0.8426,-0.597516,1.59752,0.00581006,1.59752,0.00581006,0.0963414
0.276686,0.841566,-0.581915,1.58192,0.00520125,1.58192,0.00520125,0.090708
0.25896,0.840577,-0.567556,1.56756,0.00460646,1.56756,0.00460646,0.0849757
0.241088,0.839637,-0.554389,1.55439,0.00403136,1.55439,0.00403136,0.0791599
0.223078,0.838751,-0.542367,1.54237,0.00348103,1.54237,0.00348103,0.0732736
0.204941,0.837921,-0.531449,1.53145,0.00295999,1.53145,0.00295999,0.0673281
0.186687,0.837152,-0.521599,1.5216,0.00247221,1.5216,0.00247221,0.0613328
0.168326,0.836446,-0.512782,1.51278,0.00202121,1.51278,0.00202121,0.0552961
0.149869,0.835807,-0.50497,1.50497,0.00161006,1.50497,0.00161006,0.0492249
0.131325,0.835237,-0.498135,1.49814,0.00124141,1.49814,0.00124141,0.0431254
0.112705,0.834738,-0.492257,1.49226,0.000917543,1.49226,0.000917543,0.0370028
0.0940207,0.834312,-0.487315,1.48731,0.000640376,1.48731,0.000640376,0.0308616
0.0752819,0.833962,-0.483293,1.48329,0.000411499,1.48329,0.000411499,0.0247057
0.0564996,0.833688,-0.480178,1.48018,0.000232189,1.48018,0.000232189,0.0185387
0.0376846,0.833491,-0.47796,1.47796,0.000103423,1.47796,0.000103423,0.0123635
0.0188477,0.833373,-0.476633,1.47663,2.58898e-005,1.47663,2.58898e-005,0.00618302
8.95355e-017,0.833333,-0.47619,1.47619,0,1.47619,0,2.33014e-017
-0.0188477,0.833373,-0.476633,1.47663,2.58898e-005,1.47663,2.58898e-005,-0.00618302
-0.0376846,0.833491,-0.47796,1.47796,0.000103423,1.47796,0.000103423,-0.0123635
-0.0564996,0.833688,-0.480178,1.48018,0.000232189,1.48018,0.000232189,-0.0185387
-0.0752819,0.833962,-0.483293,1.48329,0.000411499,1.48329,0.000411499,-0.0247057
-0.0940207,0.834312,-0.487315,1.48731,0.000640376,1.48731,0.000640376,-0.0308616
-0.112705,0.834738,-0.492257,1.49226,0.000917543,1.49226,0.000917543,-0.0370028
-0.131325,0.835237,-0.498135,1.49814,0.00124141,1.49814,0.00124141,-0.0431254
-0.149869,0.835807,-0.50497,1.50497,0.00161006,1.50497,0.00161006,-0.0492249
-0.168326,0.836446,-0.512782,1.51278,0.00202121,1.51278,0.00202121,-0.0552961
-0.186687,0.837152,-0.521599,1.5216,0.00247221,1.5216,0.00247221,-0.0613328
-0.204941,0.837921,-0.531449,1.53145,0.00295999,1.53145,0.00295999,-0.0673281
-0.223078,0.838751,-0.542367,1.54237,0.00348103,1.54237,0.00348103,-0.0732736
-0.241088,0.839637,-0.554389,1.55439,0.00403136,1.55439,0.00403136,-0.0791599
-0.25896,0.840577,-0.567556,1.56756,0.00460646,1.56756,0.00460646,-0.0849757
-0.276686,0.841566,-0.581915,1.58192,0.00520125,1.58192,0.00520125,-0.090708
-0.294255,0.8426,-0.597516,1.59752,0.00581006,1.59752,0.00581006,-0.0963414
-0.311658,0.843674,-0.614415,1.61441,0.00642654,1.61441,0.00642654,-0.101858
-0.328886,0.844783,-0.632671,1.63267,0.00704363,1.63267,0.00704363,-0.107238
-0.34593,0.845923,-0.652351,1.65235,0.00765354,1.65235,0.00765354,-0.112456
-0.362781,0.847088,-0.673528,1.67353,0.00824762,1.67353,0.00824762,-0.117485
-0.379431,0.848273,-0.69628,1.69628,0.00881643,1.69628,0.00881643,-0.122291
-0.395871,0.849472,-0.720691,1.72069,0.00934961,1.72069,0.00934961,-0.126838
-0.412093,0.850679,-0.746854,1.74685,0.00983592,1.74685,0.00983592,-0.13108
-0.42809,0.851888,-0.774868,1.77487,0.0102632,1.77487,0.0102632,-0.134966
-0.443853,0.853092,-0.804839,1.80484,0.0106185,1.80484,0.0106185,-0.138437
-0.459376,0.854286,-0.836883,1.83688,0.0108881,1.83688,0.0108881,-0.141422
-0.474652,0.855461,-0.871122,1.87112,0.0110576,1.87112,0.0110576,-0.143841
-0.489674,0.856613,-0.907686,1.90769,0.0111123,1.90769,0.0111123,-0.145598
-0.504435,0.857732,-0.946714,1.94671,0.0110376,1.94671,0.0110376,-0.146585
-0.518929,0.858813,-0.98835,1.98835,0.0108192,1.98835,0.0108192,-0.146671
-0.533151,0.859848,-1.03275,2.03275,0.0104444,2.03275,0.0104444,-0.145708
-0.547095,0.86083,-1.08006,2.08006,0.00990279,2.08006,0.00990279,-0.143521
-0.560756,0.861751,-1.13044,2.13044,0.00918781,2.13044,0.00918781,-0.139908
-0.574129,0.862603,-1.18406,2.18406,0.00829885,2.18406,0.00829885,-0.13463
-0.58721,0.863379,-1.24106,2.24106,0.00724389,2.24106,0.00724389,-0.127413
-0.599994,0.864071,-1.30158,2.30158,0.00604316,2.30158,0.00604316,-0.117936
-0.612477,0.864671,-1.36575,2.36575,0.00473398,2.36575,0.00473398,-0.105827
-0.624657,0.865171,-1.43364,2.43364,0.0033771,2.43364,0.0033771,-0.0906568
-0.636529,0.865564,-1.50531,2.50531,0.00206508,2.50531,0.00206508,-0.0719281
-0.648091,0.865842,-1.58071,2.58071,0.000933078,2.58071,0.000933078,-0.0490714
-0.659341,0.865995,-1.65972,2.65972,0.000172775,2.65972,0.000172775,-0.0214367
-0.670277,0.866018,-1.74209,2.74209,5.00115e-005,2.74209,5.00115e-005,0.0117105
-0.680896,0.865901,-1.8274,2.8274,0.000926842,2.8274,0.000926842,0.0511913
-0.691197,0.865636,-1.91498,2.91498,0.00328854,2.91498,0.00328854,0.0979082
-0.701179,0.865217,-2.00387,3.00387,0.00777576,3.00387,0.00777576,0.152831
-0.710842,0.864634,-2.09274,3.09274,0.0152213,3.09274,0.0152213,0.216969
-0.720185,0.863881,-2.17979,3.17979,0.02669,3.17979,0.02669,0.291322
-0.729208,0.862949,-2.26262,3.26262,0.0435166,3.26262,0.0435166,0.3768
-0.737911,0.861831,-2.33816,3.33816,0.0673362,3.33816,0.0673362,0.474109
-0.746295,0.86052,-2.40257,3.40257,0.100093,3.40257,0.100093,0.583587
-0.754361,0.859007,-2.45116,3.45116,0.144009,3.45116,0.144009,0.70498
-0.76211,0.857287,-2.47845,3.47845,0.201486,3.47845,0.201486,0.837173
-0.769544,0.855351,-2.47827,3.47827,0.274915,3.47827,0.274915,0.97787
-0.776665,0.853193,-2.44414,3.44414,0.366347,3.44414,0.366347,1.12328
-0.783475,0.850806,-2.36979,3.36979,0.477017,3.36979,0.477017,1.26785
-0.789977,0.848182,-2.25,3.25,0.60673,3.25,0.60673,1.40423
-0.796174,0.845317,-2.08163,3.08163,0.753175,3.08163,0.753175,1.52348
-0.802068,0.842203,-1.86474,2.86474,0.911313,2.86474,0.911313,1.61576
-0.807665,0.838835,-1.60353,2.60353,1.07308,2.60353,1.07308,1.67146
-0.812966,0.835206,-1.30673,2.30673,1.22764,2.30673,1.22764,1.6828
