-4,2.5263,0.99999
-4,2.5965,0.99995
-4,2.6667,0.99994
-4,2.7368,0.99994
-4,2.807,1
-4,2.8772,1
-4,2.9474,1
-4,3.0175,0.99996
-4,3.0877,1
-4,3.1579,0.99996
-4,3.2281,1
-4,3.2982,1
-4,3.3684,1
-4,3.4386,1
-4,3.5088,0.99995
-4,3.5789,0.99997
-4,3.6491,0.99999
-4,3.7193,1
-4,3.7895,1
-4,3.8596,1.0001
-4,3.9298,0.99999
4,-4,1
3.9298,-4,1.0012
3.8596,-4,1.002
3.7895,-4,1.0026
3.7193,-4,1.0029
3.6491,-4,1.0032
3.5789,-4,1.0034
3.5088,-4,1.0036
3.4386,-4,1.004
3.3684,-4,1.0045
3.2982,-4,1.005
3.2281,-4,1.0057
3.1579,-4,1.0064
3.0877,-4,1.0073
3.0175,-4,1.0082
2.9474,-4,1.0093
2.8772,-4,1.0105
2.807,-4,1.0117
2.7368,-4,1.013
2.6667,-4,1.0144
2.5965,-4,1.0158
2.5263,-4,1.0173
2.4561,-4,1.0188
2.386,-4,1.0203
2.3158,-4,1.0218
2.2456,-4,1.0234
2.1754,-4,1.0249
2.1053,-4,1.0264
2.0351,-4,1.0278
1.9649,-4,1.0293
1.8947,-4,1.0307
1.8246,-4,1.032
1.7544,-4,1.0334
1.6842,-4,1.0347
1.614,-4,1.0359
1.5439,-4,1.037
1.4737,-4,1.0381
1.4035,-4,1.0391
1.3333,-4,1.0401
1.2632,-4,1.041
1.193,-4,1.0418
1.1228,-4,1.0426
1.0526,-4,1.0434
0.98246,-4,1.0441
0.91228,-4,1.0446
0.84211,-4,1.0452
0.77193,-4,1.0458
0.70175,-4,1.0462
0.63158,-4,1.0467
0.5614,-4,1.047
0.49123,-4,1.0474
0.42105,-4,1.0476
0.35088,-4,1.0479
0.2807,-4,1.0481
0.21053,-4,1.0482
0.14035,-4,1.0483
0.070175,-4,1.0484
1.2434e-14,-4,1.0484
-0.070175,-4,1.0484
-0.14035,-4,1.0483
-0.21053,-4,1.0482
-0.2807,-4,1.0481
-0.35088,-4,1.0479
-0.42105,-4,1.0476
-0.49123,-4,1.0474
-0.5614,-4,1.047
-0.63158,-4,1.0467
-0.70175,-4,1.0462
-0.77193,-4,1.0458
-0.84211,-4,1.0452
-0.91228,-4,1.0447
-0.98246,-4,1.0441
-1.0526,-4,1.0434
-1.1228,-4,1.0426
-1.193,-4,1.0418
-1.2632,-4,1.041
-1.3333,-4,1.0401
-1.4035,-4,1.0391
-1.4737,-4,1.0381
-1.5439,-4,1.037
-1.614,-4,1.0359
-1.6842,-4,1.0347
-1.7544,-4,1.0334
-1.8246,-4,1.032
-1.8947,-4,1.0307
-1.9649,-4,1.0293
-2.0351,-4,1.0278
-2.1053,-4,1.0264
-2.1754,-4,1.0249
-2.2456,-4,1.0234
-2.3158,-4,1.0218
-2.386,-4,1.0203
-2.4561,-4,1.0188
-2.5263,-4,1.0173
-2.5965,-4,1.0158
-2.6667,-4,1.0144
-2.7368,-4,1.013
-2.807,-4,1.0117
-2.8772,-4,1.0105
-2.9474,-4,1.0093
-3.0175,-4,1.0082
-3.0877,-4,1.0073
-3.1579,-4,1.0064
-3.2281,-4,1.0057
-3.2982,-4,1.005
-3.3684,-4,1.0045
-3.4386,-4,1.004
-3.5088,-4,1.0036
-3.5789,-4,1.0034
-3.6491,-4,1.0032
-3.7193,-4,1.0029
-3.7895,-4,1.0025
-3.8596,-4,1.002
-3.9298,-4,1.0012
4,4,1
4,3.9298,0.99999
4,3.8596,1.0001
4,3.7895,1
4,3.7193,1
4,3.6491,0.99999
4,3.5789,0.99997
4,3.5088,0.99995
4,3.4386,1
4,3.3684,1
4,3.2982,1
4,3.2281,1
4,3.1579,0.99996
4,3.0877,1
4,3.0175,0.99996
4,2.9474,1
4,2.8772,1
4,2.807,1
4,2.7368,0.99994
4,2.6667,0.99994
4,2.5965,0.99995
4,2.5263,0.99999
4,2.4561,0.99998
4,2.386,0.99999
4,2.3158,0.99999
4,2.2456,0.99999
4,2.1754,0.99998
4,2.1053,0.99998
4,2.0351,0.99999
4,1.9649,0.99999
4,1.8947,0.99999
4,1.8246,0.99999
4,1.7544,0.99999
4,1.6842,0.99999
4,1.614,1
4,1.5439,1
4,1.4737,0.99999
4,1.4035,1
4,1.3333,1
4,1.2632,1
4,1.193,1
4,1.1228,1
4,1.0526,1
4,0.98246,1
4,0.91228,1
4,0.84211,1
4,0.77193,1
4,0.70175,1
4,0.63158,1
4,0.5614,1
4,0.49123,1
4,0.42105,1
4,0.35088,1
4,0.2807,1
4,0.21053,1
4,0.14035,1
4,0.070175,1
4,1.2434e-14,1
4,-0.070175,1
4,-0.14035,1
4,-0.21053,1
4,-0.2807,1
4,-0.35088,1
4,-0.42105,1
4,-0.49123,1
4,-0.5614,1
4,-0.63158,1
4,-0.70175,1
4,-0.77193,1
4,-0.84211,1
4,-0.91228,1
4,-0.98246,1
4,-1.0526,1
4,-1.1228,1
4,-1.193,1
4,-1.2632,1
4,-1.3333,1
4,-1.4035,1
4,-1.4737,0.99999
4,-1.5439,1
4,-1.614,0.99999
4,-1.6842,0.99999
4,-1.7544,0.99999
4,-1.8246,0.99999
4,-1.8947,0.99999
4,-1.9649,0.99998
4,-2.0351,0.99999
4,-2.1053,0.99998
4,-2.1754,0.99998
4,-2.2456,0.99998
4,-2.3158,0.99999
4,-2.386,0.99999
4,-2.4561,0.99998
4,-2.5263,0.99999
4,-2.5965,0.99994
4,-2.6667,0.99994
4,-2.7368,0.99994
4,-2.807,1
4,-2.8772,1
4,-2.9474,1
4,-3.0175,0.99996
4,-3.0877,1
4,-3.1579,0.99996
4,-3.2281,1
4,-3.2982,1
4,-3.3684,1
4,-3.4386,1
4,-3.5088,0.99995
4,-3.5789,0.99997
4,-3.6491,0.99999
4,-3.7193,1
4,-3.7895,1
4,-3.8596,1.0001
4,-3.9298,0.99999
-3.9298,4,1.0012
-3.8596,4,1.002
-3.7895,4,1.0025
-3.7193,4,1.0029
-3.6491,4,1.0032
-3.5789,4,1.0034
-3.5088,4,1.0036
-3.4386,4,1.004
-3.3684,4,1.0045
-3.2982,4,1.005
-3.2281,4,1.0057
-3.1579,4,1.0064
-3.0877,4,1.0073
-3.0175,4,1.0082
-2.9474,4,1.0093
-2.8772,4,1.0105
-2.807,4,1.0117
-2.7368,4,1.013
-2.6667,4,1.0144
-2.5965,4,1.0158
-2.5263,4,1.0173
-2.4561,4,1.0188
-2.386,4,1.0203
-2.3158,4,1.0218
-2.2456,4,1.0234
-2.1754,4,1.0249
-2.1053,4,1.0264
-2.0351,4,1.0278
-1.9649,4,1.0293
-1.8947,4,1.0307
-1.8246,4,1.032
-1.7544,4,1.0334
-1.6842,4,1.0347
-1.614,4,1.0359
-1.5439,4,1.037
-1.4737,4,1.0381
-1.4035,4,1.0391
-1.3333,4,1.0401
-1.2632,4,1.041
-1.193,4,1.0418
-1.1228,4,1.0426
-1.0526,4,1.0434
-0.98246,4,1.0441
-0.91228,4,1.0447
-0.84211,4,1.0452
-0.77193,4,1.0458
-0.70175,4,1.0462
-0.63158,4,1.0467
-0.5614,4,1.047
-0.49123,4,1.0474
-0.42105,4,1.0476
-0.35088,4,1.0479
-0.2807,4,1.0481
-0.21053,4,1.0482
-0.14035,4,1.0483
-0.070175,4,1.0484
-1.2434e-14,4,1.0484
0.070175,4,1.0484
0.14035,4,1.0483
0.21053,4,1.0482
0.2807,4,1.0481
0.35088,4,1.0479
0.42105,4,1.0476
0.49123,4,1.0474
0.5614,4,1.047
0.63158,4,1.0467
0.70175,4,1.0462
0.77193,4,1.0458
0.84211,4,1.0452
0.91228,4,1.0446
0.98246,4,1.0441
1.0526,4,1.0434
1.1228,4,1.0426
1.193,4,1.0418
1.2632,4,1.041
1.3333,4,1.0401
1.4035,4,1.0391
1.4737,4,1.0381
1.5439,4,1.037
1.614,4,1.0359
1.6842,4,1.0347
1.7544,4,1.0334
1.8246,4,1.032
1.8947,4,1.0307
1.9649,4,1.0293
2.0351,4,1.0278
2.1053,4,1.0264
2.1754,4,1.0249
2.2456,4,1.0234
2.3158,4,1.0218
2.386,4,1.0203
2.4561,4,1.0188
2.5263,4,1.0173
2.5965,4,1.0158
2.6667,4,1.0144
2.7368,4,1.013
2.807,4,1.0117
2.8772,4,1.0105
2.9474,4,1.0093
3.0175,4,1.0082
3.0877,4,1.0073
3.1579,4,1.0064
3.2281,4,1.0057
3.2982,4,1.005
3.3684,4,1.0045
3.4386,4,1.004
3.5088,4,1.0036
3.5789,4,1.0034
3.6491,4,1.0032
3.7193,4,1.0029
3.7895,4,1.0025
3.8596,4,1.002
3.9298,4,1.0012
0.83358,-0.047095,0.28078
0.83333,0,0.30505
0.83355,-0.041486,-0.043568
0.83352,-0.035134,0.0074059
0.83348,-0.027562,-0.0031001
0.83344,-0.019684,-0.0015487
0.8334,-0.012,-0.0024179
0.83336,-0.0056315,-0.065378
0.83335,0.0049981,0.13904
0.83336,0.0099968,0.1271
0.83338,0.015002,0.11583
0.8334,0.020015,0.10942
0.83342,0.025036,0.10545
0.83345,0.030065,0.10274
0.83348,0.035103,0.10084
0.83352,0.040148,0.09937
0.83356,0.045201,0.098284
0.83361,0.050261,0.097645
0.83367,0.055328,0.096753
0.83373,0.060402,0.09644
0.8338,0.065481,0.096033
0.83388,0.070566,0.095561
0.83396,0.075655,0.095022
0.83405,0.080748,0.095022
0.83415,0.085845,0.094697
0.83425,0.090945,0.094283
0.83435,0.096046,0.094095
0.83447,0.10115,0.093919
0.83458,0.10625,0.093766
0.83471,0.11135,0.093621
0.83483,0.11646,0.093491
0.83497,0.12155,0.093371
0.83511,0.12665,0.093262
0.83525,0.13174,0.093157
0.8354,0.13683,0.093058
0.83555,0.1419,0.092965
0.83571,0.14698,0.09288
0.83588,0.15204,0.092799
0.83605,0.15709,0.09272
0.83622,0.16213,0.092646
0.8364,0.16716,0.092577
0.83659,0.17217,0.092506
0.83678,0.17717,0.092441
0.83697,0.18217,0.092378
0.83717,0.18719,0.092317
0.83738,0.19222,0.092255
0.83759,0.19726,0.092194
0.83781,0.2023,0.092138
0.83803,0.20734,0.092083
0.83825,0.21238,0.092025
0.83848,0.21742,0.091972
0.83872,0.22244,0.091922
0.83896,0.22746,0.091871
0.8392,0.23246,0.091821
0.83945,0.23745,0.091774
0.83971,0.24244,0.091729
0.83996,0.24743,0.091683
0.84023,0.25243,0.09164
0.84049,0.25742,0.091595
0.84077,0.26242,0.091559
0.84104,0.26744,0.091519
0.84133,0.27249,0.091481
0.84162,0.27756,0.091446
0.84191,0.28265,0.091411
0.84221,0.28775,0.091377
0.84252,0.29286,0.091352
0.84282,0.29797,0.091324
0.84314,0.30308,0.091291
0.84346,0.30819,0.091271
0.84378,0.31328,0.091243
0.8441,0.31835,0.09124
0.84442,0.3234,0.091214
0.84475,0.32842,0.091206
0.84508,0.33341,0.091197
0.84542,0.33841,0.091193
0.84575,0.34342,0.091188
0.84609,0.34843,0.091192
0.84644,0.35343,0.091198
0.84678,0.35843,0.091208
0.84713,0.36342,0.091218
0.84748,0.3684,0.091244
0.84784,0.37339,0.091263
0.8482,0.37837,0.091294
0.84856,0.38336,0.091322
0.84892,0.38835,0.091364
0.84929,0.39335,0.091412
0.84966,0.39838,0.091458
0.85003,0.40343,0.091518
0.85041,0.40849,0.09158
0.85079,0.41356,0.091653
0.85117,0.41864,0.091734
0.85156,0.42371,0.091824
0.85194,0.42878,0.091913
0.85232,0.43383,0.092019
0.85271,0.43886,0.092132
0.85309,0.44386,0.092247
0.85348,0.44885,0.092384
0.85386,0.45386,0.092524
0.85425,0.45889,0.09267
0.85464,0.46393,0.09284
0.85502,0.46897,0.093016
0.85541,0.47401,0.093195
0.8558,0.47904,0.093402
0.85618,0.48404,0.09361
0.85656,0.48904,0.09383
0.85694,0.49402,0.094077
0.85732,0.49901,0.094312
0.8577,0.50399,0.0946
0.85807,0.50897,0.094852
0.85845,0.51397,0.095174
0.85882,0.51898,0.095485
0.85919,0.52401,0.095829
0.85955,0.52905,0.096163
0.85992,0.53409,0.096551
0.86027,0.53914,0.096931
0.86063,0.54417,0.09734
0.86097,0.54919,0.09778
0.86131,0.55419,0.098235
0.86165,0.55919,0.098699
0.86198,0.56421,0.099201
0.8623,0.56924,0.099711
0.86261,0.57429,0.10026
0.86292,0.57935,0.10084
0.86322,0.58441,0.10145
0.86351,0.58946,0.10204
0.86378,0.59451,0.10269
0.86405,0.59955,0.10336
0.8643,0.60457,0.10406
0.86454,0.60958,0.10476
0.86476,0.61457,0.1055
0.86497,0.61957,0.10624
0.86517,0.62456,0.10705
0.86535,0.62956,0.1078
0.86551,0.63455,0.10867
0.86565,0.63955,0.10949
0.86577,0.64455,0.11035
0.86587,0.64954,0.11125
0.86595,0.65454,0.11212
0.866,0.65954,0.11307
0.86602,0.66454,0.11396
0.86602,0.66954,0.11493
0.86599,0.67453,0.11584
0.86592,0.67953,0.11683
0.86583,0.68453,0.11776
0.86569,0.68952,0.11873
0.86552,0.69452,0.11969
0.8653,0.69951,0.12071
0.86504,0.7045,0.12181
0.86473,0.70951,0.12292
0.86436,0.71455,0.12413
0.86393,0.71962,0.1254
0.86344,0.72471,0.127
0.86288,0.72979,0.1288
0.86225,0.73484,0.13129
0.86155,0.73984,0.13424
0.86077,0.74479,0.13793
0.8599,0.74975,0.14313
0.85894,0.75469,0.14925
0.85788,0.75959,0.15949
0.85671,0.76446,0.17183
0.85541,0.76935,0.18704
0.85397,0.77421,0.212
0.85242,0.77899,0.24141
0.85071,0.78373,0.27799
0.84885,0.7884,0.33252
0.84682,0.79302,0.40174
0.84462,0.79756,0.48613
0.84224,0.802,0.58801
0.83968,0.80632,0.72464
0.83692,0.81055,0.88495
0.83397,0.81462,1.0676
0.83081,0.81858,1.2738
0.82748,0.82234,1.5023
0.82394,0.82596,1.7495
0.82025,0.82937,1.9983
0.81637,0.83262,2.2469
0.81234,0.83566,2.4859
0.80819,0.8385,2.705
0.8039,0.84115,2.8968
0.79951,0.84361,3.0628
0.79503,0.84588,3.2043
0.79043,0.84798,3.317
0.7858,0.84991,3.3937
0.78108,0.85168,3.4523
0.77633,0.8533,3.4944
0.77151,0.85479,3.5075
0.76665,0.85614,3.5093
0.76178,0.85737,3.503
0.75691,0.85847,3.4787
0.752,0.85948,3.4503
0.74706,0.86039,3.4165
0.7421,0.86121,3.3754
0.73714,0.86194,3.3334
0.73213,0.8626,3.2866
0.7271,0.86319,3.2394
0.72205,0.86371,3.1908
0.71699,0.86416,3.1417
0.71192,0.86456,3.093
0.70684,0.8649,3.0444
0.70176,0.86519,2.9968
0.69669,0.86543,2.9501
0.69162,0.86562,2.9043
0.68656,0.86578,2.8601
0.6815,0.86589,2.8167
0.67646,0.86597,2.7751
0.67143,0.86601,2.7345
0.66642,0.86603,2.6955
0.66141,0.86601,2.6575
0.65641,0.86597,2.6211
0.65141,0.8659,2.5858
0.64641,0.86581,2.5515
0.64142,0.8657,2.5187
0.63642,0.86556,2.4861
0.63143,0.86541,2.4559
0.62643,0.86524,2.4257
0.62144,0.86505,2.397
0.61644,0.86484,2.3692
0.61144,0.86462,2.3418
0.60641,0.86439,2.316
0.60136,0.86414,2.2902
0.5963,0.86388,2.2657
0.59123,0.8636,2.2418
0.58615,0.86332,2.2182
0.58107,0.86302,2.1962
0.57599,0.86272,2.1743
0.57092,0.8624,2.1534
0.56587,0.86208,2.1332
0.56083,0.86176,2.1131
0.55582,0.86142,2.0948
0.55083,0.86109,2.0765
0.54582,0.86074,2.0586
0.5408,0.86039,2.0417
0.53578,0.86004,2.0249
0.53075,0.85968,2.0086
0.52573,0.85931,1.9931
0.52072,0.85894,1.9775
0.51572,0.85858,1.9629
0.51073,0.8582,1.9487
0.50575,0.85783,1.9346
0.50076,0.85746,1.9212
0.49578,0.85708,1.9082
0.49079,0.8567,1.8952
0.4858,0.85632,1.883
0.48081,0.85593,1.8709
0.47579,0.85555,1.8589
0.47076,0.85516,1.8475
0.46573,0.85478,1.8364
0.46069,0.85439,1.8252
0.45566,0.854,1.8147
0.45065,0.85361,1.8046
0.44564,0.85323,1.7943
0.44065,0.85285,1.7847
0.43563,0.85246,1.7753
0.43058,0.85208,1.7658
0.42552,0.85169,1.7567
0.42044,0.85131,1.748
0.41536,0.85092,1.7392
0.41028,0.85054,1.7306
0.4052,0.85016,1.7225
0.40013,0.84979,1.7146
0.39508,0.84941,1.7066
0.39005,0.84904,1.6993
0.38506,0.84868,1.6919
0.38007,0.84832,1.6846
0.37509,0.84796,1.6778
0.3701,0.84761,1.6711
0.36512,0.84725,1.6644
0.36013,0.8469,1.658
0.35514,0.84656,1.6518
0.35014,0.84621,1.6456
0.34514,0.84587,1.6395
0.34014,0.84553,1.6339
0.33514,0.8452,1.6282
0.33014,0.84487,1.6225
0.32513,0.84454,1.6172
0.32009,0.84421,1.6119
0.31502,0.84389,1.6067
0.30993,0.84356,1.6015
0.30482,0.84325,1.5966
0.2997,0.84293,1.5917
0.29458,0.84262,1.5868
0.28945,0.84231,1.5824
0.28433,0.84201,1.5779
0.27922,0.84171,1.5734
0.27413,0.84142,1.5691
0.26905,0.84113,1.5651
0.264,0.84085,1.5611
0.25897,0.84058,1.5571
0.25397,0.84031,1.5535
0.24898,0.84004,1.5499
0.24399,0.83979,1.5462
0.23899,0.83953,1.5428
0.234,0.83928,1.5395
0.22901,0.83904,1.5362
0.22401,0.83879,1.533
0.219,0.83856,1.5299
0.21398,0.83833,1.527
0.20895,0.8381,1.524
0.20391,0.83788,1.5211
0.19888,0.83766,1.5184
0.19384,0.83745,1.5158
0.18882,0.83724,1.513
0.1838,0.83704,1.5106
0.17879,0.83684,1.5082
0.17379,0.83665,1.5059
0.16878,0.83646,1.5035
0.16375,0.83628,1.5013
0.15871,0.8361,1.4993
0.15365,0.83593,1.4972
0.14857,0.83576,1.4951
0.14348,0.8356,1.4933
0.13836,0.83544,1.4914
0.13323,0.83529,1.4896
0.12808,0.83514,1.4879
0.1229,0.835,1.4863
0.11771,0.83486,1.4846
0.1125,0.83473,1.4831
0.10727,0.83461,1.4817
0.10202,0.83448,1.4803
0.096744,0.83437,1.479
0.091356,0.83426,1.4777
0.085859,0.83415,1.4766
0.080338,0.83405,1.4754
0.074797,0.83395,1.4742
0.069238,0.83387,1.4734
0.063662,0.83378,1.4725
0.058069,0.83371,1.4715
0.052463,0.83364,1.4708
0.046843,0.83358,1.4701
0.041211,0.83352,1.4695
0.035569,0.83347,1.4689
0.029918,0.83343,1.4686
0.02426,0.8334,1.4682
0.018595,0.83337,1.4678
0.012926,0.83335,1.4677
0.0072529,0.83334,1.4676
0.0015784,0.83333,1.4674
-0.0040966,0.83333,1.4675
-0.0097706,0.83334,1.4693
-0.015442,0.83336,1.4678
-0.02111,0.83338,1.468
-0.026772,0.83341,1.4684
-0.032427,0.83345,1.4688
-0.038074,0.83349,1.4691
-0.043712,0.83355,1.4698
-0.049338,0.8336,1.4704
-0.054952,0.83367,1.4711
-0.060553,0.83374,1.472
-0.066138,0.83382,1.4729
-0.071714,0.8339,1.4738
-0.077283,0.834,1.4747
-0.082844,0.83409,1.4759
-0.088403,0.8342,1.4771
-0.093961,0.83431,1.4783
-0.099518,0.83443,1.4797
-0.10507,0.83455,1.4811
-0.11062,0.83469,1.4826
-0.11616,0.83482,1.4843
-0.1217,0.83497,1.4859
-0.12723,0.83512,1.4876
-0.13274,0.83528,1.4895
-0.13825,0.83544,1.4914
-0.14374,0.83561,1.4934
-0.14922,0.83579,1.4953
-0.15469,0.83597,1.4976
-0.16014,0.83615,1.4999
-0.16557,0.83635,1.5021
-0.17098,0.83654,1.5046
-0.17638,0.83675,1.507
-0.18177,0.83696,1.5096
-0.18717,0.83717,1.5122
-0.19258,0.83739,1.5151
-0.198,0.83762,1.5179
-0.20342,0.83785,1.5208
-0.20885,0.83809,1.5239
-0.21427,0.83834,1.5272
-0.2197,0.83859,1.5303
-0.22512,0.83885,1.5336
-0.23055,0.83911,1.5373
-0.23596,0.83938,1.5408
-0.24137,0.83965,1.5444
-0.24677,0.83993,1.5483
-0.25216,0.84021,1.5522
-0.25754,0.8405,1.556
-0.26291,0.84079,1.5603
-0.26825,0.84109,1.5645
-0.27358,0.84139,1.5687
-0.2789,0.84169,1.5731
-0.28418,0.842,1.5778
-0.28945,0.84231,1.5824
-0.29469,0.84263,1.5869
-0.2999,0.84294,1.5919
-0.30508,0.84326,1.5968
-0.31024,0.84358,1.6018
-0.31536,0.84391,1.607
-0.32044,0.84423,1.6123
-0.32549,0.84456,1.6176
-0.3305,0.84489,1.6229
-0.33549,0.84522,1.6286
-0.3405,0.84555,1.6343
-0.34551,0.84589,1.64
-0.35052,0.84624,1.6461
-0.35555,0.84658,1.6523
-0.36058,0.84693,1.6586
-0.3656,0.84729,1.6651
-0.37063,0.84764,1.6718
-0.37563,0.848,1.6786
-0.38062,0.84836,1.6854
-0.3856,0.84872,1.6927
-0.39059,0.84908,1.7
-0.39557,0.84945,1.7073
-0.40056,0.84982,1.7152
-0.40556,0.85019,1.7231
-0.41058,0.85057,1.7311
-0.41561,0.85094,1.7396
-0.42066,0.85132,1.7484
-0.42571,0.85171,1.757
-0.43075,0.85209,1.7661
-0.43579,0.85247,1.7756
-0.4408,0.85286,1.785
-0.44579,0.85324,1.7946
-0.4508,0.85363,1.8049
-0.45582,0.85401,1.815
-0.46086,0.8544,1.8256
-0.4659,0.85479,1.8368
-0.47094,0.85518,1.8479
-0.47598,0.85556,1.8593
-0.481,0.85595,1.8714
-0.486,0.85633,1.8834
-0.49099,0.85671,1.8957
-0.49597,0.85709,1.9087
-0.50095,0.85747,1.9217
-0.50594,0.85785,1.9351
-0.51092,0.85822,1.9493
-0.51592,0.85859,1.9635
-0.52094,0.85896,1.9782
-0.52597,0.85933,1.9938
-0.53101,0.85969,2.0094
-0.53606,0.86006,2.0258
-0.54109,0.86041,2.0427
-0.54612,0.86076,2.0597
-0.55114,0.86111,2.0777
-0.55613,0.86144,2.096
-0.56114,0.86178,2.1145
-0.56616,0.8621,2.1344
-0.5712,0.86242,2.1545
-0.57626,0.86273,2.1754
-0.58131,0.86304,2.1973
-0.58637,0.86333,2.2192
-0.59143,0.86362,2.2427
-0.59648,0.86389,2.2665
-0.60152,0.86415,2.291
-0.60654,0.8644,2.3167
-0.61155,0.86463,2.3424
-0.61655,0.86485,2.3698
-0.62154,0.86505,2.3976
-0.62654,0.86524,2.4264
-0.63153,0.86541,2.4565
-0.63653,0.86556,2.4867
-0.64152,0.8657,2.5193
-0.64652,0.86581,2.5521
-0.65152,0.8659,2.5865
-0.65652,0.86597,2.6218
-0.66151,0.86601,2.6583
-0.66651,0.86603,2.6962
-0.67151,0.86601,2.735
-0.67651,0.86597,2.7755
-0.68151,0.86589,2.8167
-0.6865,0.86578,2.8596
-0.6915,0.86563,2.9033
-0.69649,0.86544,2.9483
-0.70148,0.8652,2.9942
-0.70648,0.86492,3.0411
-0.71147,0.86459,3.0887
-0.71646,0.86421,3.1366
-0.7215,0.86376,3.1854
-0.72655,0.86325,3.2339
-0.73161,0.86266,3.2818
-0.73664,0.86201,3.3286
-0.74161,0.86128,3.3711
-0.74656,0.86047,3.4137
-0.75151,0.85957,3.4469
-0.75643,0.85858,3.4767
-0.76131,0.85748,3.5001
-0.76618,0.85626,3.5084
-0.77106,0.85492,3.5094
-0.77589,0.85344,3.4949
-0.78065,0.85184,3.4563
-0.78538,0.85008,3.4002
-0.79002,0.84817,3.3275
-0.79463,0.84607,3.2133
-0.79911,0.84382,3.0757
-0.80352,0.84137,2.9132
-0.80781,0.83874,2.7247
-0.81198,0.83592,2.5044
-0.81602,0.83289,2.2679
-0.81991,0.82966,2.0202
-0.82362,0.82627,1.7708
-0.82718,0.82266,1.5224
-0.83052,0.81891,1.2947
-0.83371,0.81497,1.0855
-0.83667,0.8109,0.89948
-0.83945,0.8067,0.73626
-0.84203,0.80238,0.59927
-0.84442,0.79795,0.49496
-0.84664,0.79343,0.40843
-0.84868,0.78881,0.33701
-0.85055,0.78415,0.28315
-0.85227,0.77941,0.24471
-0.85384,0.77465,0.21348
-0.85528,0.7698,0.18867
-0.85659,0.76493,0.17313
-0.85777,0.76006,0.16012
-0.85884,0.75518,0.15032
-0.85981,0.75026,0.1438
-0.86069,0.7453,0.13823
-0.86147,0.74036,0.13453
-0.86218,0.73537,0.13144
-0.86282,0.73035,0.12903
-0.86338,0.72531,0.12717
-0.86387,0.72026,0.12556
-0.86431,0.71521,0.12423
-0.86468,0.71015,0.12301
-0.865,0.70508,0.12184
-0.86528,0.7,0.12074
-0.8655,0.69493,0.11968
-0.86568,0.68986,0.11873
-0.86582,0.6848,0.11773
-0.86592,0.67974,0.11677
-0.86599,0.67469,0.11579
-0.86602,0.66965,0.11488
-0.86602,0.66462,0.1139
-0.866,0.6596,0.113
-0.86595,0.65458,0.11206
-0.86587,0.64958,0.11118
-0.86577,0.64458,0.11028
-0.86565,0.63958,0.1094
-0.86551,0.63459,0.10861
-0.86535,0.62959,0.10775
-0.86517,0.6246,0.10697
-0.86497,0.6196,0.10617
-0.86476,0.61461,0.10542
-0.86454,0.6096,0.10468
-0.8643,0.60459,0.10398
-0.86405,0.59955,0.10328
-0.86378,0.5945,0.10261
-0.8635,0.58944,0.10196
-0.86322,0.58437,0.10134
-0.86292,0.5793,0.10074
-0.86261,0.57424,0.10016
-0.86229,0.56918,0.099619
-0.86197,0.56414,0.099119
-0.86164,0.55912,0.098597
-0.86131,0.55412,0.098143
-0.86097,0.54912,0.097668
